id,sex,bdate,has_photo,has_mobile,followers_count,graduation,education_form,relation,education_status,langs,life_main,people_main,last_seen,occupation_type,career_start,career_end,result
81352,2,1.1.1961,0,1.0,2.0,2012.0,Full-time,0.0,Student (Specialist),Українська,0,0,2020-04-16 18:25:14,work,2004,False,0
59902,1,11.11.1991,1,1.0,2072.0,2014.0,Full-time,0.0,Alumnus (Specialist),False,False,False,2020-08-16 20:22:02,university,2017,False,1
9608,1,,0,1.0,195.0,2012.0,Full-time,0.0,Alumnus (Specialist),Українська,False,False,2020-10-23 04:38:48,work,2010,False,1
58794,1,26.2.1988,0,1.0,433.0,2010.0,Full-time,0.0,Student (Specialist),Українська;English;Deutsch;汉语,0,6,2020-03-26 23:20:15,work,2007,False,1
3125,2,26.11.1987,1,1.0,334.0,2010.0,Full-time,0.0,Alumnus (Bachelor's),False,1,6,2020-11-16 20:24:21,university,False,False,1
82990,1,19.7,0,1.0,125.0,2021.0,Full-time,0.0,Student (Master's),Українська;English;Italiano,0,0,2020-04-16 15:53:28,university,False,False,1
91997,2,,1,1.0,89.0,2012.0,Full-time,7.0,Alumnus (Bachelor's),Українська,0,1,2020-03-12 21:47:27,university,False,False,0
19773,2,24.4.1993,1,1.0,692.0,2015.0,Full-time,4.0,Student (Bachelor's),Українська;English,6,6,2020-11-01 13:25:55,university,2015,2018,1
67786,1,12.5.1994,0,1.0,1087.0,0.0,Full-time,0.0,Student (Bachelor's),Українська,6,2,2020-07-30 15:31:05,work,False,False,1
17164,2,23.2,1,1.0,99.0,1945.0,Part-time,1.0,PhD,अवधी;Akkadītum;Tamazight;Українська,6,6,2020-05-09 20:04:56,university,2008,2008,0
3887,1,3.3,0,1.0,391.0,2016.0,Full-time,4.0,Student (Bachelor's),Українська,1,2,2020-01-12 20:38:34,university,False,False,1
8742,1,27.8,0,1.0,819.0,2011.0,Full-time,4.0,Student (Specialist),Адыгабзэ,False,False,2020-10-13 12:27:47,university,False,False,1
75634,1,26.5,1,1.0,1427.0,2011.0,Full-time,1.0,Alumnus (Specialist),Українська;English;Български,0,0,2020-09-30 18:08:54,university,False,False,1
51668,2,,1,1.0,817.0,2017.0,Distance Learning,0.0,Student (Specialist),Українська,2,2,2020-05-12 13:55:55,work,2014,False,0
33889,1,29.5,1,1.0,480.0,2015.0,Full-time,4.0,Student (Specialist),Українська;Татарча,0,0,2020-04-06 10:05:26,university,False,False,1
84019,1,21.3.1987,1,1.0,151.0,2009.0,Full-time,4.0,Alumnus (Specialist),Українська,False,False,2020-11-01 10:54:46,work,False,False,1
60410,2,1.1,0,1.0,134.0,2011.0,Full-time,1.0,PhD,Українська,6,2,2020-03-02 21:48:29,university,2014,2014,1
92994,2,11.7.1990,1,1.0,175.0,2015.0,Distance Learning,4.0,Alumnus (Specialist),Українська,1,3,2020-04-16 06:34:48,work,2008,False,0
84396,2,24.1.1987,0,1.0,326.0,2012.0,Full-time,1.0,Alumnus (Specialist),Українська,0,0,2020-07-25 00:23:31,university,False,False,0
96996,2,22.7.1980,0,1.0,67.0,2002.0,Full-time,4.0,Alumnus (Specialist),False,0,0,2020-05-13 08:18:08,work,2020,False,0
64356,2,9.2,0,1.0,83.0,2015.0,Full-time,0.0,Student (Specialist),Українська,False,False,2020-05-04 02:22:05,university,False,False,0
12627,2,8.5.1992,1,1.0,908.0,2019.0,,4.0,Alumnus (Bachelor's),Українська;English;Español,6,2,2020-03-09 22:08:46,work,2015,False,1
13886,2,18.12,0,1.0,47.0,2008.0,Full-time,0.0,Alumnus (Specialist),Українська,False,False,2020-06-29 07:08:28,university,False,False,0
22885,2,28.12.1985,1,1.0,181.0,2009.0,Full-time,4.0,Alumnus (Specialist),False,False,False,2020-12-10 01:52:35,university,False,False,0
29041,2,,1,1.0,1.0,1991.0,Full-time,0.0,Alumnus (Specialist),False,False,False,2020-12-27 16:29:49,university,False,False,0
15371,2,4.1,1,1.0,211.0,2001.0,Full-time,4.0,Alumnus (Specialist),Українська,1,6,2020-11-21 07:50:59,work,2001,False,0
71867,1,11.2.1993,0,1.0,639.0,2016.0,Full-time,0.0,Student (Specialist),Українська,False,False,2020-12-03 11:51:09,university,False,False,1
43684,1,15.7.1929,1,1.0,274.0,2022.0,Full-time,8.0,Student (Bachelor's),Українська;Deutsch;English;Français;Беларуская,0,0,2020-11-30 23:24:03,university,False,False,1
1207,2,25.4.1988,0,1.0,149.0,2012.0,Full-time,0.0,Student (Specialist),False,False,False,2020-04-24 02:08:24,university,False,False,0
12127,2,6.8.1986,0,1.0,235.0,2009.0,Distance Learning,6.0,Student (Bachelor's),Українська,2,2,2020-05-01 01:14:20,university,2005,2008,0
16541,1,16.5.1993,0,1.0,24078.0,2015.0,Full-time,4.0,Alumnus (Bachelor's),False,0,4,2020-02-12 19:52:41,university,False,False,1
61656,1,29.9,1,1.0,94.0,2004.0,Full-time,4.0,Alumnus (Specialist),Українська,0,0,2020-04-03 04:16:48,work,False,False,0
78921,1,27.1,0,1.0,0.0,2015.0,Full-time,0.0,Student (Specialist),False,1,6,2020-11-24 19:18:47,university,False,False,1
54363,2,,1,1.0,460.0,2008.0,Full-time,0.0,Alumnus (Bachelor's),Українська;English;Қазақша,6,5,2020-04-27 23:37:52,work,2008,False,1
96467,2,1.5.1991,0,1.0,292.0,2012.0,Full-time,1.0,Student (Bachelor's),Українська,2,1,2020-08-06 09:29:52,work,2009,False,0
62938,2,16.8.1990,1,1.0,278.0,2011.0,Full-time,0.0,Student (Bachelor's),Українська,0,2,2020-02-13 18:20:06,university,2012,2014,0
47354,2,23.12,1,1.0,84.0,2012.0,Distance Learning,4.0,Alumnus (Specialist),False,False,False,2020-07-22 16:47:49,university,False,False,0
74134,2,,0,1.0,162.0,0.0,Distance Learning,0.0,Student (Specialist),Українська,False,False,2020-03-22 02:45:20,university,False,False,0
20758,1,30.9,1,1.0,468.0,0.0,Full-time,4.0,Alumnus (Specialist),Українська,0,0,2020-01-08 00:24:16,work,2014,2014,1
67090,1,2.4.1986,0,1.0,13707.0,2009.0,Full-time,0.0,Alumnus (Specialist),False,0,0,2020-05-31 22:09:12,work,2019,False,1
48248,1,8.8,1,1.0,493.0,2008.0,Full-time,4.0,Alumnus (Specialist),Українська;English;Deutsch;Español,False,False,2020-11-06 20:25:33,work,2007,False,1
49692,1,30.12,0,1.0,63.0,2004.0,Part-time,2.0,Alumnus (Specialist),False,0,0,2020-12-31 02:09:13,work,2008,False,1
52680,2,14.9.1991,0,1.0,1560.0,2013.0,Full-time,0.0,Student (Specialist),Українська,6,5,2020-12-20 18:46:09,university,2015,2020,0
27665,2,18.10.1904,0,1.0,314.0,0.0,Full-time,0.0,Alumnus (Specialist),False,False,False,2020-02-26 18:14:01,university,False,False,1
81065,2,30.1.1983,0,1.0,26.0,2005.0,Full-time,4.0,Alumnus (Specialist),False,False,False,2020-12-21 20:08:45,work,2008,False,0
88888,1,,1,1.0,240.0,2004.0,Full-time,4.0,Alumnus (Specialist),False,False,False,2020-01-16 21:43:16,university,False,False,1
56724,2,16.1,0,1.0,665.0,2015.0,Distance Learning,4.0,Student (Specialist),Українська,1,3,2020-03-19 00:45:58,work,False,False,0
51544,1,8.8,1,1.0,228.0,2012.0,Full-time,0.0,Student (Bachelor's),English;Українська;Español;日本語,0,0,2020-04-26 19:31:24,work,2014,2014,1
35950,1,,0,1.0,71.0,2013.0,Full-time,0.0,Alumnus (Specialist),False,False,False,2020-04-13 09:41:53,university,False,False,1
26789,1,20.8,1,1.0,664.0,2012.0,Full-time,0.0,Alumnus (Specialist),Українська;English;Deutsch;Français;Lingua Latina;Dansk,0,0,2020-11-19 13:45:11,work,2010,False,1
61525,1,27.9,1,1.0,112.0,2004.0,Full-time,0.0,Alumnus (Specialist),False,0,0,2020-11-22 22:03:51,university,False,False,1
17021,1,20.5,1,1.0,364.0,2012.0,Full-time,4.0,Student (Specialist),False,0,0,2020-04-22 04:28:37,work,2012,False,1
69392,1,24.8,0,1.0,1886.0,2012.0,Full-time,2.0,Alumnus (Specialist),Українська;English;Türkçe,6,2,2020-08-21 19:50:14,university,2013,2020,1
36025,2,22.2.1987,0,1.0,208.0,2011.0,Distance Learning,0.0,Student (Bachelor's),Українська,False,False,2020-07-05 15:39:32,work,2006,False,0
22186,2,25.10.1933,1,1.0,4.0,2014.0,Full-time,7.0,Student (Specialist),Українська,5,5,2020-12-14 05:46:01,university,False,False,1
46454,1,2.7,1,1.0,713.0,0.0,,0.0,Student (Bachelor's),Українська;English,6,3,2020-09-15 09:53:20,university,False,False,1
48740,2,,1,1.0,40.0,2012.0,Full-time,0.0,Student (Specialist),False,False,False,2020-10-26 17:09:02,university,False,False,0
52096,1,18.4,1,1.0,141.0,2011.0,Full-time,0.0,Student (Specialist),Українська;English,False,False,2020-07-28 04:36:44,university,False,False,1
25996,2,24.7.1986,0,1.0,68.0,2008.0,Full-time,4.0,Alumnus (Bachelor's),Українська,False,False,2020-04-10 02:05:13,university,False,False,0
56826,2,12.1.1988,1,1.0,87.0,2010.0,Full-time,4.0,Student (Specialist),Українська,False,False,2020-07-22 04:47:11,university,False,False,1
20234,1,,0,1.0,552.0,2006.0,Full-time,4.0,Alumnus (Specialist),Українська,0,0,2020-02-25 01:45:24,university,False,False,1
90647,2,26.12,1,1.0,115.0,2008.0,Full-time,4.0,Alumnus (Specialist),False,0,0,2020-12-23 19:44:35,university,False,False,0
22200,2,10.4.1983,1,1.0,85.0,2005.0,Full-time,4.0,Alumnus (Specialist),False,False,2,2020-12-25 10:34:21,work,2004,False,0
47530,2,3.3.1988,0,1.0,222.0,2012.0,Full-time,0.0,Student (Specialist),Українська,1,False,2020-07-29 08:59:11,work,2009,False,0
11723,2,8.1.1992,0,1.0,100.0,2008.0,Full-time,0.0,Alumnus (Bachelor's),Українська,1,2,2020-07-23 00:23:48,university,1998,2009,0
26459,2,12.6.1987,0,1.0,843.0,2023.0,Distance Learning,1.0,Student (Master's),Українська;العربية;Ελληνικά;汉语;조선어;한국어;Español;Eesti,5,1,2020-05-09 12:39:18,university,2007,2015,1
48665,1,13.6.1982,1,1.0,429.0,2004.0,Full-time,4.0,Alumnus (Specialist),Українська,0,0,2020-10-31 16:49:00,work,2008,False,1
39838,1,12.2.1989,0,1.0,5997.0,2011.0,Full-time,4.0,Alumnus (Specialist),False,0,0,2020-10-08 12:02:43,university,False,False,1
23489,2,24.6.1989,1,1.0,91.0,2011.0,Full-time,1.0,Alumnus (Specialist),False,1,2,2020-01-01 14:16:29,university,False,False,0
40093,1,12.5,1,1.0,446.0,2010.0,Distance Learning,0.0,Alumnus (Specialist),Українська,False,False,2020-10-17 20:44:12,work,False,False,1
86460,1,25.5,1,1.0,205.0,2012.0,Full-time,1.0,Student (Specialist),Українська,1,2,2020-07-28 00:27:50,university,False,False,1
56590,2,,1,1.0,156.0,0.0,Full-time,0.0,Alumnus (Specialist),False,0,0,2020-06-20 09:56:42,university,False,False,0
54969,2,18.6.1984,0,1.0,32.0,0.0,Distance Learning,1.0,Student (Specialist),False,False,False,2020-02-08 19:26:34,university,False,False,0
25340,2,24.10,0,1.0,62.0,2008.0,Full-time,4.0,Alumnus (Specialist),Українська,False,False,2020-07-22 00:48:20,university,False,False,0
48413,1,22.4.1995,0,1.0,723.0,2019.0,Part-time,0.0,Student (Master's),Українська;English,1,2,2020-03-28 14:53:12,work,False,False,1
53060,2,11.4,1,1.0,218.0,0.0,Full-time,0.0,Alumnus (Specialist),False,0,0,2020-06-30 15:57:26,university,False,False,0
41000,1,,1,1.0,2120.0,2012.0,Distance Learning,0.0,Alumnus (Specialist),Українська,1,0,2020-09-21 15:36:11,work,False,False,1
16297,2,18.10.1979,1,1.0,507.0,2001.0,Full-time,4.0,Alumnus (Specialist),Українська,False,False,2020-12-25 13:02:04,work,False,False,1
7644,2,18.11,0,1.0,176.0,2006.0,Full-time,0.0,Alumnus (Specialist),Українська,0,0,2020-01-09 00:55:53,university,False,False,1
98279,2,8.7.1987,0,1.0,451.0,2009.0,Full-time,4.0,Alumnus (Specialist),Українська,1,5,2020-06-16 10:31:04,work,2008,False,1
27549,1,30.1.1992,1,1.0,1093.0,0.0,Full-time,7.0,Student (Specialist),Українська;English,1,2,2020-04-19 04:45:49,work,False,2014,1
70973,1,24.11,1,1.0,1571.0,2008.0,Full-time,4.0,Alumnus (Specialist),Українська,False,False,2020-03-09 10:02:05,work,2007,False,1
21874,2,18.8.1987,0,1.0,775.0,2010.0,Distance Learning,4.0,Alumnus (Specialist),Українська,False,False,2020-02-23 08:59:45,university,2009,2010,0
24739,1,28.6.1991,0,1.0,218.0,2013.0,Full-time,1.0,Student (Specialist),False,1,0,2020-11-10 10:00:03,university,False,False,1
70612,2,11.5.1986,1,1.0,122.0,2004.0,Distance Learning,4.0,Student (Specialist),Українська,0,0,2020-06-20 19:02:27,university,False,False,0
5139,2,10.9.1986,1,1.0,51.0,2008.0,Full-time,4.0,Alumnus (Specialist),Українська,False,False,2020-12-11 16:22:56,university,False,False,0
63547,1,13.1,0,1.0,84.0,1990.0,Full-time,0.0,Alumnus (Master's),Українська,1,2,2020-06-11 09:04:08,university,False,False,1
2257,2,24.5.1977,0,1.0,668.0,1998.0,Full-time,1.0,Alumnus (Specialist),Українська,4,6,2020-04-16 07:08:36,work,1998,1998,0
51012,2,2.9.1997,0,1.0,3430.0,0.0,Full-time,6.0,Undergraduate applicant,Українська;Татарча;English;Deutsch;Türkçe,2,3,2020-06-04 12:17:08,work,False,False,1
21230,1,9.4.1994,0,1.0,454.0,2016.0,Full-time,0.0,Student (Bachelor's),English;Deutsch,6,2,2021-01-01 04:17:51,university,False,False,1
41179,2,7.9.1981,1,1.0,110.0,2006.0,Part-time,4.0,Alumnus (Specialist),Українська,False,2,2020-04-22 12:58:52,university,False,False,1
21534,1,23.1,0,1.0,296.0,2018.0,Full-time,1.0,Student (Bachelor's),False,0,6,2020-09-25 12:09:40,university,False,False,1
76258,1,15.12,1,1.0,203.0,2008.0,Distance Learning,0.0,Alumnus (Specialist),Українська,0,0,2020-03-31 14:11:51,work,2003,False,1
71756,1,,0,1.0,150.0,1994.0,Full-time,4.0,Alumnus (Specialist),Українська,False,False,2020-10-15 22:58:14,university,False,False,1
36522,2,21.3,1,1.0,77.0,2014.0,Full-time,4.0,Alumnus (Specialist),Українська,0,0,2020-02-10 16:44:59,work,2014,False,0
35987,2,18.6.1981,1,1.0,5.0,2004.0,Full-time,4.0,Alumnus (Specialist),False,False,False,2020-05-04 18:29:45,university,False,False,0
28173,1,10.5,0,1.0,563.0,0.0,,4.0,Alumnus (Specialist),False,0,2,2020-06-01 16:03:44,work,2014,False,1
21567,2,7.1.1977,1,1.0,28.0,2002.0,Distance Learning,1.0,Student (Specialist),Українська;English;עברית,6,2,2020-04-13 20:36:02,university,False,2013,0
52149,1,,1,1.0,3793.0,2005.0,Full-time,1.0,Alumnus (Bachelor's),Українська,0,0,2020-08-14 22:54:22,work,2005,False,1
39813,1,,0,1.0,4063.0,2009.0,,7.0,Alumnus (Specialist),False,False,False,2020-09-04 11:03:26,work,2015,False,1
74677,2,,1,1.0,120.0,2010.0,Full-time,4.0,Student (Specialist),Українська;МагӀарул мацӀ;العربية;English,0,0,2020-10-04 12:29:01,work,2006,2005,0
79394,1,,1,1.0,384.0,2011.0,Full-time,0.0,Alumnus (Specialist),Українська,6,2,2020-07-28 07:57:14,university,False,False,1
24717,2,26.3.1991,0,1.0,157.0,2017.0,Distance Learning,1.0,Undergraduate applicant,Українська,False,False,2020-05-08 06:03:40,university,2010,False,0
50923,2,24.9,1,1.0,1864.0,2012.0,Full-time,0.0,Alumnus (Specialist),Українська;English;Français,7,1,2020-02-27 16:47:10,work,2012,False,0
13510,2,13.8,0,1.0,152.0,2013.0,Full-time,5.0,Student (Specialist),Українська,False,False,2020-05-26 04:01:00,work,False,False,0
58909,1,16.3,0,1.0,279.0,2010.0,Full-time,0.0,Alumnus (Specialist),False,False,False,2020-11-27 21:55:40,university,False,False,1
81077,2,17.5,0,1.0,56.0,2002.0,Full-time,0.0,Alumnus (Specialist),Українська;English,1,2,2020-01-24 09:41:12,work,False,False,0
68960,1,12.5,1,1.0,73.0,2011.0,Full-time,0.0,Alumnus (Specialist),False,False,1,2020-12-20 19:19:42,university,False,False,1
87011,2,,0,1.0,129.0,2013.0,Full-time,0.0,Student (Specialist),Українська,6,0,2020-05-21 10:36:05,university,2013,2015,0
17685,2,5.11,0,1.0,84.0,2012.0,Full-time,1.0,Student (Bachelor's),Українська,0,2,2020-02-12 18:28:19,work,2015,False,0
77893,2,,1,1.0,22.0,0.0,Full-time,0.0,Alumnus (Specialist),Українська,0,0,2020-06-04 12:00:54,university,False,False,1
82710,2,27.2,1,1.0,520.0,0.0,Full-time,0.0,Undergraduate applicant,Українська,6,0,2020-01-04 12:39:48,work,False,False,1
1811,1,27.6,1,1.0,375.0,2009.0,Full-time,4.0,Alumnus (Specialist),Українська;English,1,5,2020-05-19 17:24:14,university,False,False,1
23214,2,17.8.1989,1,1.0,97.0,2011.0,Full-time,4.0,Student (Specialist),Українська,0,2,2020-06-20 23:18:05,university,2012,2018,0
83272,1,22.8,1,1.0,330.0,2015.0,Distance Learning,4.0,Student (Bachelor's),False,6,2,2020-12-15 00:38:08,university,False,False,1
57964,1,26.7.1993,1,1.0,305.0,2016.0,Distance Learning,4.0,Student (Bachelor's),Українська,0,0,2020-08-02 05:31:25,university,False,False,0
96492,1,11.9,1,1.0,1213.0,2013.0,Distance Learning,0.0,Student (Specialist),Українська,6,1,2020-01-25 13:41:05,university,False,False,1
53757,2,,1,1.0,80.0,2014.0,Full-time,4.0,Student (Specialist),Українська,False,False,2020-03-05 18:27:57,university,False,False,0
51773,2,12.4.1993,1,1.0,252.0,2015.0,Full-time,2.0,Alumnus (Bachelor's),Українська,0,0,2020-03-07 00:28:53,work,2014,False,0
14808,2,15.9.1987,1,1.0,7.0,2009.0,Full-time,4.0,Student (Bachelor's),English,False,False,2020-11-30 01:34:17,work,False,False,0
38599,2,11.12.1988,1,1.0,20.0,0.0,Full-time,4.0,Undergraduate applicant,Українська,False,2,2020-10-08 01:40:46,,2008,2016,0
52455,2,4.11.1988,0,1.0,164.0,2010.0,Full-time,4.0,Student (Bachelor's),Українська;Русский,1,6,2020-11-24 19:58:35,work,2011,False,0
55079,2,11.5.1970,0,1.0,8.0,1998.0,Full-time,4.0,Alumnus (Specialist),Українська,False,False,2020-01-09 12:32:57,university,False,False,0
92422,2,,0,1.0,337.0,1993.0,Full-time,4.0,Alumnus (Specialist),False,False,False,2020-10-18 23:08:54,work,2003,False,1
31607,1,5.1.1984,1,1.0,546.0,2006.0,Full-time,4.0,Alumnus (Specialist),False,False,False,2020-12-10 22:32:12,university,False,False,1
87207,2,18.12.1990,0,1.0,173.0,2013.0,Full-time,1.0,Student (Specialist),Українська,False,False,2020-07-05 22:04:09,university,False,False,0
90514,1,24.5.1994,1,1.0,526.0,2015.0,Full-time,4.0,Alumnus (Bachelor's),Українська,0,0,2020-01-12 00:19:56,university,2013,False,1
43868,2,18.8.1989,0,1.0,613.0,2011.0,Full-time,0.0,Student (Specialist),False,0,0,2020-07-02 19:32:37,university,2009,2017,1
32633,2,1.1.1982,1,1.0,19.0,2004.0,Full-time,1.0,Alumnus (Specialist),Українська,0,0,2020-07-18 17:26:55,university,False,False,1
94206,1,22.7.1991,1,1.0,119.0,2013.0,Full-time,0.0,Alumnus (Bachelor's),False,0,0,2020-04-08 07:00:15,university,False,False,1
35020,1,30.12.1995,0,1.0,421.0,2018.0,Full-time,0.0,Student (Bachelor's),Українська,0,0,2020-04-18 08:11:58,university,False,False,1
11707,1,30.1.1991,0,1.0,70.0,2015.0,Full-time,4.0,Student (Master's),Українська;English,0,0,2020-09-07 17:13:29,work,False,False,1
89680,1,26.8.1986,1,1.0,411.0,2011.0,,4.0,Alumnus (Specialist),Українська,1,6,2020-12-01 10:39:18,work,2005,False,1
79093,2,1.4.1985,0,1.0,174.0,2007.0,Full-time,1.0,Alumnus (Specialist),Українська,0,0,2020-02-19 11:44:01,university,2007,2013,0
93045,2,10.1.1988,1,1.0,64.0,1991.0,Distance Learning,0.0,Student (Specialist),False,0,0,2020-08-29 08:42:05,,False,False,0
47804,1,31.12.1977,1,1.0,51.0,2000.0,Part-time,4.0,Alumnus (Specialist),False,False,False,2020-11-25 20:29:35,university,False,False,1
44137,2,,0,1.0,36.0,0.0,Full-time,1.0,Student (Bachelor's),Українська;English,6,2,2020-01-17 12:45:19,university,False,False,1
35411,1,16.5.1995,0,1.0,1147.0,2016.0,Full-time,0.0,Student (Specialist),Українська;Беларуская,6,0,2020-04-17 23:26:56,work,2013,False,1
